submission_id,RT,age,comments,condition,correctness,education,endTime,expected,experiment_id,gender,item,key_pressed,languages,number_of_items,picture,startDate,startTime,timeSpent,trial_number,trial_type
3221,1037,23,loved it!,conjunction,incorrect,right,1630351317772,no target,256,female,166,l,German,1,images/main/conjunction/1/no_target/C_1_NT_6.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,25,main
3221,1738,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,206,l,German,30,images/main/conjunction/30/target/C_30_T_6.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,26,main
3221,1055,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,168,s,German,1,images/main/conjunction/1/no_target/C_1_NT_8.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,27,main
3221,1199,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,184,s,German,5,images/main/conjunction/5/no_target/C_5_NT_8.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,28,main
3221,1080,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,186,l,German,15,images/main/conjunction/15/target/C_15_T_2.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,29,main
3221,798,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,162,s,German,1,images/main/conjunction/1/no_target/C_1_NT_2.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,30,main
3221,1207,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,195,s,German,15,images/main/conjunction/15/no_target/C_15_NT_3.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,31,main
3221,803,23,loved it!,conjunction,incorrect,right,1630351317772,target,256,female,153,s,German,1,images/main/conjunction/1/target/C_1_T_1.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,32,main
3221,924,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,171,l,German,5,images/main/conjunction/5/target/C_5_T_3.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,33,main
3221,1141,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,159,l,German,1,images/main/conjunction/1/target/C_1_T_7.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,34,main
3221,1630,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,157,l,German,1,images/main/conjunction/1/target/C_1_T_5.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,35,main
3221,2876,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,211,s,German,30,images/main/conjunction/30/no_target/C_30_NT_3.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,36,main
3221,978,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,170,l,German,5,images/main/conjunction/5/target/C_5_T_2.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,37,main
